short_url,title,abstract,
https://tinyurl.com/469euhhh,Emergência Ambiental em Amazonas,"Neste ano, novamente o Amazonas enfrentará uma seca severa, situação que pode se tornar mais frequente diante do cenário de mudanças climáticas por que passa o mundo. De maneira acertada, o governo do Estado agiu preventivamente e lançou a “Operação Estiagem 2023”, um plano integrado de mobilização interinstitucional visando amenizar os efeitos da seca que se avizinha. Em verdade, vários municípios já declararam situação de emergência, enfrentando sérios problemas de transporte e abastecimento.",,
https://tinyurl.com/ucwv9ts5,Ministério da Saúde realiza Dia D de multivacinação no Mato Grosso e Mato Grosso do Sul neste sábado (16),"O Dia D da campanha de multivacinação no Mato Grosso do Sul acontece neste sábado (16). A mobilização, realizada pelo Ministério da Saúde, vai atualizar a caderneta de vacinação de crianças e adolescentes até 15 anos de idade com o objetivo de impedir a reintrodução de doenças já eliminadas no país, como a poliomielite. A cerimônia será realizada às 8h na Praça Ary Coelho, Rua 14 de Julho - Centro, em Campo Grande (MS). O estado do Mato Grosso também realiza o Dia D neste sábado.",,
https://tinyurl.com/2s3fsrm6,Número de casos de dengue em Sorocaba neste ano já é 4 vezes maior que o registrado em 2022,"Um novo balanço dos casos de dengue registrados em Sorocaba (SP) até setembro deste ano aponta um aumento considerável de diagnósticos da doença em comparação com o ano anterior.Segundo a prefeitura, já foram contabilizados 4.590 casos de dengue, ante 1.084 confirmados em 2022. O número é quatro vezes maior que o do ano passado inteiro.",,
https://tinyurl.com/ywezvnvk,Doenças vetoriais e respiratórias foram discutidas em seminário sobre mudanças climáticas realizado pela ESP/CE,"Secas, tempestades, enchentes e avanço do mar: como o Ceará pode se preparar para as doenças causadas pelas alterações ambientais? A pergunta conduziu o primeiro seminário Impacto das Mudanças Climáticas na Saúde, realizado pela Escola de Saúde Pública do Ceará (ESP/CE), autarquia vinculada à Secretaria da Saúde do Estado (Sesa), nessa quinta-feira (14), no auditório da autarquia.",,
https://tinyurl.com/mvhakzt2,Aulas em escola de Santa Catarina são suspensas após suspeita de intoxicação,"A Vigilância Sanitária da Prefeitura de Indaial informou nesta sexta-feira (15) que foi até a Escola Estadual Prof. Attela Jenichen, no bairro Benedito, após alunos relatarem sintomas de intoxicação.",,
https://tinyurl.com/k5h3z7w4,Maceió registra 50 casos de meningite em menos de um ano,"A Prefeitura de Maceió divulgou nota nesta sexta-feira, 15, confirmando que o número de pessoas diagnosticadas com meningite na capital alagoana aumentou neste ano.Segundo dados da Secretaria Municipal de Saúde (SMS), durante todo o ano de 2022, houve o registro de 32 casos. Já nos primeiros nove meses de 2023, 50 pessoas contraíram a doença.",,
https://tinyurl.com/ms4yda9f,"Casos de Dengue reduzem pela metade, enquanto Malária apresenta crescimento em Cruzeiro do Sul","Os dados epidemiológicos referentes aos primeiros oito meses de 2023 em Cruzeiro do Sul trazem informações relevantes sobre as doenças transmitidas por vetores na região. De acordo com o levantamento, os casos de Dengue apresentaram uma redução significativa, enquanto os de Malária demonstraram um aumento em comparação ao mesmo período do ano anterior.",,
https://tinyurl.com/mvjwxf6s,Governo gaúcho recomenda cuidados à população do Vale do Taquari para evitar a leptospirose,"Diante da possiblidade do surgimento de casos suspeitos de leptospirose no Vale do Taquari após as enchentes que deixaram rastro de mortes e destruição, o Centro Estadual de Vigilância Sanitária (Cevs) da Secretaria da Saúde recomenda à população cuidados durante o retorno às áreas que estavam alagadas e durante a limpeza dos locais",,
https://tinyurl.com/mwnnb39k,Barra Mansa é indicada pelo Ministério da Saúde para certificação,"arra Mansa - O trabalho realizado pela Secretaria de Saúde de Barra Mansa continua alcançando resultados expressivos e ganhando ainda mais reconhecimento fora do município. Por conta das ações desenvolvidas na prevenção da transmissão vertical do HIV – causador da AIDS (síndrome da imunodeficiência adquirida) – Barra Mansa enviou um relatório ao Ministério da Saúde e recebeu, em agosto, a visita de uma equipe técnica do órgão. Com a análise dessas informações, o município poderá obter ainda este ano a inédita Certificação da Eliminação da Transmissão Vertical de HIV. No estado do Rio de Janeiro, apenas Barra Mansa e Petrópolis estão aptas para serem certificadas.",,
https://tinyurl.com/yc6ue5k2,Surto de meningite meningocócica é reconhecido em Maceió após reunião com Ministério da Saúde,"Uma reunião realizada nesta sexta-feira (15) entre representantes das secretarias Municipal e Estadual da Saúde e do Ministério da Saúde resultou no reconhecimento do surto de meningite meningocócica em Maceió. A informação foi confirmada ao g1 pelo infectologista e coordenador do Gabinete de Combate às Doenças Infecciosas do Estado, Renee Oliveira.",,
https://tinyurl.com/5rxzu3nf,"Com primavera e verão chegando, MG fica em alerta para ataques de escorpiões","A chegada da primavera e do verão, estações em que há o aumento da temperatura e também uma maior incidência de chuva, serve de alerta para os acidentes com escorpiões. Isso porque, neste período do ano, além do aumento da população destes animais peçonhentos, há uma mudança de hábito deles que os deixam mais expostos à população, o que provoca um maior número de ataques.",,
https://tinyurl.com/ycktba7s,Febre amarela: ferramenta desenvolvida na UFMG calcula risco de morte para paciente e ajuda tratamento da doença,A Faculdade de Medicina da Universidade Federal de Minas Gerais (UFMG) está desenvolvendo uma espécie de calculadora capaz de estimar a probabilidade de óbito para pacientes com febre amarela. A doença é causada por um vírus transmitido por mosquitos infectados.,,
https://tinyurl.com/4fp3ey2v,"Brasil registra 100º caso de gripe aviária, aponta relatório do governo","O Brasil chegou ao 100º caso de gripe aviária do subtipo H5N1, de acordo com a atualização do relatório do Ministério da Agricultura e Pecuária (Mapa), nesta sexta-feira (15). Os registros de contaminação começaram em maio e, após o pico, no mês seguinte (com 44 casos), desaceleraram em julho e em agosto. Mas voltaram a apresentar alta agora em setembro.",,
https://tinyurl.com/2nwd4c5p,Condições de trabalho de jovem morto após queda de andaime serão investigadas,"O MPT (Ministério Público do Trabalho) vai investigar o acidente que matou o adolescente de 17 anos que caiu da altura de aproximadamente 10 metros. Ele e o irmão faziam reparos no imóvel na Rua Marechal Cândido Mariano Rondon, no centro de Campo Grande. O acidente aconteceu na última segunda-feira (11). - CREDITO: CAMPO GRANDE NEWS",,
https://tinyurl.com/36334fny,Povos indígenas amazônicos do Brasil com altas taxas de HIV,"Um novo estudo levantou alarmes sobre a prevalência do HIV entre comunidades indígenas das aldeias Jaguapiru e Bororó, na região de Dourados, no Mato Grosso do Sul (MS), área com a segunda maior população indígena do Brasil, com 73.181 habitantes.",,
https://tinyurl.com/4eb4x9c4,Mais Visão: atendimentos são suspensos para tratar infecção em 90 pacientes,"Pacientes submetidos a cirurgias de catarata pelo Programa mais Visão têm experimentado sintomas preocupantes nos últimos dias. Dores e inflamações têm sido relatadas por eles desde que passaram pelos procedimentos cirurgicos oftalmologicos, na segunda-feira (04).",,
https://tinyurl.com/bdhswy3v,Setembro Vermelho: Cardiologista fala sobre importância dos cuidados com o coração,O mês de setembro é voltado para a conscientização sobre doenças cardiovasculares e tem como denominação Setembro Vermelho. A campanha chama atenção para enfermidades como os infartos e acidentes vasculares cerebrais (AVC).,,
https://tinyurl.com/ypxpcbhp,Vírus Nipah pode chegar ao Brasil e causar pandemia?,"Virologista explica o risco que o vírus Nipah representa para o país e destaca o grau de contágio do agente infecioso. A Índia enfrenta um novo surto do vírus Nipah. De acordo com os dados mais recentes, até esta sexta (15/9), cinco casos e dois óbitos foram reportados no estado de Kerala. Este episódio marca o quarto surto associado ao patógeno na região indiana desde 2018. Diante da situação, a comunidade internacional acendeu um alerta sobre o potencial pandêmico do Nipah, que consta na lista de atenção da Organização Mundial de Saúde (OMS) de patógenos com potencial pandêmico. No entanto, as chances de o vírus chegar ao Brasil são pequenas, ao menos por enquanto.",,
https://tinyurl.com/t84j7upc,Está a par dos riscos da varicela em adultos?,"A varicela tende a ser mais grave quando adquirida na idade adulta, sobretudo, em doentes com as suas defesas diminuídas por outras patologias ou pelo uso de alguns medicamentos como os corticoides"", pode ler-se no portal da rede de saúde CUF. Adolescentes e adultos ""são mais suscetíveis a complicações graves"", com ""um aumento 20 vezes superior na mortalidade entre os 15 e os 44 anos"". As grávidas também são um grupo de risco. ""Se a mulher não teve varicela na infância e a contrair durante a gestação, sobretudo nas primeiras semanas, o feto pode nascer com anomalias congénitas"", alerta a CUF. Já se a doença for contraída na semana que antecede o parto, existe o risco do bebé nascer com uma infeção que pode ser fatal.",,
https://tinyurl.com/3h3dzm87,Gripe aviária: Mapa confirma 102 casos da doença,"Até o momento, o painel de dados para consulta online disponibilizado pelo Ministério da Agricultura e Pecuária (Mapa) contabilizava 102 focos de gripe aviária de alta patogenicidade (H5N1) desde a primeira confirmação, ocorrida em 15 de maio. São 100 casos em aves silvestres e dois em animais de subsistência. Outros 9 casos estão sendo investigados. O Espírito Santo segue com 29 casos, sendo 28 em aves selvagens e um em ave de fundo de quintal. O Rio de Janeiro teve mais um registro e conta com 18 focos em aves selvagens. São Paulo, por sua vez, somou mais dois registros e tem agora 27 casos confirmados. O Paraná possui 12 focos da doença. A Bahia segue com quatro ocorrências. Santa Catarina registrou 11 casos, sendo 10 em aves selvagens e um em ave de fundo de quintal. O Rio Grande do Sul continua com um caso registrado.",,
https://tinyurl.com/42jwvwc3,Brasil registra 886 mortes por meningite em 2023,"Número de casos chega a 8.877; Ministério da Saúde acompanha surto em Alagoas. Em meio ao aumento no número de casos de meningite em Alagoas, o Brasil já registrou 8.877 casos e 886 mortes pela doença em 2023. Os dados foram registrados pelo Ministério da Saúde até o dia 12 de setembro. No período, a meningite viral foi a que causou o maior número de casos, 3.678. Já o maior volume de óbitos foi causado pela Meningite pneumocócica, que é causada por bactéria e pode atingir crianças e adultos. Foram 250 mortes.No Estado de São Paulo, a taxa de cobertura para a vacina Meningocócica C Conjugada para crianças menores de 1 ano está em 81,3%. A meta é de 95%. As crianças recebem duas doses, aos 3 e 5 meses de idade, e um reforço, preferencialmente aos 12 meses.De janeiro a 14 de setembro de 2023, o Estado registrou 3.857 casos de todas as meningites e 307 mortes. Em todo o ano de 2022, foram 5.125 casos e 448 óbitos. Em nota, a Secretaria de Estado da Saúde de São Paulo informou que há uma recomendação para a vacinação com Meningocócica C Conjugada em crianças menores de 10 anos que perderam a oportunidade de serem vacinadas na idade preconizada e em profissionais da saúde.",,
https://tinyurl.com/ykckmueb,Alerta de perigo: Inmet emite comunicado sobre onda de calor sufocante no Brasil; veja regiões afetadas,"Instituto Nacional de Meteorologia (Inmet) emitiu um alerta de nível laranja (perigo) para a onda de calor que deve atingir o Brasil até o dia 22 de setembro.Os locais mais afetados devem ser: Mato Grosso do Sul, São Paulo, Mato Grosso, norte do Paraná, oeste de Goiás, sudoeste de Tocantins e a região do Triângulo Mineiro. É possível ver uma lista completa dos municípios inclusos no aviso de onda de calor aqui.",,
https://tinyurl.com/yeynntfd,Semana Nacional de Trânsito-2023,"A Semana Nacional do Trânsito é comemorada todos os anos entre os dias 18 e 25 de setembro, conforme disposto no CTB. Em todos os meses do ano, mas de forma concentrada neste mês, os órgãos e entidades do Sistema Nacional de Trânsito empenham-se em suas atividades de educação, fiscalização e engenharia para, de forma conjunta, trabalhar na construção de vias e espaços mais seguros e sustentáveis ambientalmente. No mesmo período, é comemorada a Semana Nacional da Mobilidade, que celebra o Dia Mundial sem Carro (22 de setembro). O objetivo da Semana é promover a reflexão sobre a forma como nos deslocamos nas cidades e os enormes problemas que o uso excessivo dos veículos pode causar ao meio ambiente e ao bem-estar da sociedade",,
https://tinyurl.com/2p8dfhws,"Mudanças climáticas estão impedindo luta contra Aids, tuberculose e malária","As mudanças climáticas e os conflitos militares estão afetando os esforços para combater três das doenças infecciosas mais mortais do mundo, alertou o chefe do Fundo Global de Combate à Aids, Tuberculose e Malária.As iniciativas internacionais de combate às doenças se recuperaram em grande parte após terem sido gravemente afetadas pela pandemia da Covid-19, de acordo com o relatório de resultados do fundo para 2023, divulgado nesta segunda-feira.Mas os desafios crescentes das mudanças climáticas e dos conflitos significam que o mundo provavelmente não alcançará a meta de acabar com a Aids, a tuberculose e a malária até 2030 sem ""medidas extraordinárias"", disse Peter Sands, diretor executivo do Fundo Global.",,
https://tinyurl.com/yck3vv2r,Leitos hospitalares não seguem aumento populacional da Capital,"O número de leitos hospitalares em Campo Grande não acompanhou o crescimento populacional na última década. Dados do Instituto Brasileiro de Geografia e Estatística (IBGE) apontam que a população campo-grandense saltou de 786.797, em 2013, para 897.938, em 2023, o que representa um aumento de 14,13%. Enquanto isso, os leitos do Sistema Único de Saúde (SUS) foram de 1.448, em 2013, para 1.462, em 2023, de acordo com DataSUS, o que significa 0,96% de crescimento. Atualmente, em Campo Grande, o número total de leitos hospitalares que atendem tanto pelo SUS quanto pela rede privada é de 2.499, enquanto em agosto de 2013 era de 2.317, registrando um aumento de 7,3%.Ou seja, a maior parte da disponibilidade de leitos hospitalares na Capital se deve ao aumento de cerca de 19% dos leitos particulares, que saltaram de 869 para 1.037 na última década.",,
https://tinyurl.com/yc68a8pp,"Indústria de aves mantém alerta contra Gripe Aviária, depois de novo foco em MS","A Associação Brasileira de Proteína Animal (ABPA) informou nesta segunda-feira (18/9) que a indústria de aves se mantém em alerta contra a Gripe Aviária para evitar a infecção de planteis comerciais. O comunicado foi feito depois da identificação de um novo caso em aves de criação doméstica no município de Bonito, em Mato Grosso do Sul.De acordo com o Ministério da Agricultura, é o primeiro foco no Estado e terceiro em plantéis de “fundo de quintal”. Até o momento, o Brasil contabiliza 105 casos da doença, 102 deles em aves silvestres.“A avicultura industrial do Brasil segue sem qualquer registro da enfermidade. O país mantém, assim, seu status de livre de Influenza Aviária perante a Organização Mundial de Saúde Animal (OMSA)”, ressalta a ABPA, no comunicadoA entidade ressalta que as ocorrências de Gripe Aviária de alta patogenicidade no Brasil e em outros países reforça e necessidade de se adotar medidas de biosseguridade em toda a cadeia produtiva. E reitera que produtores e indústria brasileira seguem em “alerta total”.",,
https://tinyurl.com/5a3a65sf,Novo ciclone extratropical se forma esta noite na costa do Rio Grande do Sul,"Após mais um dia de muita chuva e instabilidade causada pelo avanço de uma área de baixa pressão vinda do nordeste da Argentina e do Paraguai para o Rio Grande do Sul, o Estado terá na noite desta quarta-feira, 13, a formação de mais um ciclone extratropical. Como na semana passada, o fenômeno ocorrerá sobre o oceano Atlântico, após a passagem da frente fria pelo continente.Durante a madrugada e manhã de quinta-feira, o ciclone estará formado e, a partir de então, deve começar a se afastar da costa. Na medida em que o evento atual se afastar da costa, a frente fria deve rumar em direção ao Sudeste e o Centro-Oeste causando queda de temperatura e chuvas nos Estados de São Paulo e de Mato Grosso do Sul.A previsão é que o fenômeno não seja tão forte quantos os anteriores. Importante notar que o evento previsto para começar na noite desta quarta é diferente dos eventos registrados em junho e julho deste ano.",,
https://tinyurl.com/5a64t8xw,Aves são sacrificadas e barreiras montadas após caso de influenza aviária em MS,"Medidas sanitárias foram montadas em área de até 10 km do foco, em fazenda de Bonito .Após a confirmação da presença do vírus da IAAP-H5N1 (Influenza Aviária de Alta Patogenicidade) em propriedade de Bonito, a 257 quilômetros de Campo Grande, todas as aves do local foram sacrificadas e outras medidas de contenção e erradicação do foco foram tomadas, segundo informou a Semadesc (Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação). - CREDITO: CAMPO GRANDE NEWS",,
https://tinyurl.com/2fc82rdx,Estudo da OMS diz que uma em cada três pessoas no mundo sofre de pressão alta; números do Brasil preocupam ainda mais,"Um estudo da Organização Mundial da Saúde mostrou que em todo o mundo, um em cada três adultos sofre de hipertensão. E a questão é ainda mais alarmante: quase metade não sabe se tem a doença, ou então não recebe o tratamento adequado.As estatísticas, porém, são ainda mais preocupantes no Brasil: mais de 50 milhões de brasileiros com idade acima de 30 anos convivem com hipertensão, também chamada de pressão alta. A pressão é criada pela força do sangue contra as paredes das artérias ou vasos sanguíneos. Quando essa pressão chega ou ultrapassa 14 por 9, ela pode causar danos em muitas partes do corpo, especialmente no cérebro, coração e rins. De acordo com o estudo, no Brasil, a doença atinge 45% da população adulta - 50 milhões de pessoas entre 30 e 79 anos. Destes, 62% estão tratando a doença, mas só 33% estão com a pressão controlada.",,
https://tinyurl.com/mr2rkn86,Bauru confirma 13ª morte por dengue em 2023,"Bauru (SP) confirmou mais uma morte por dengue nesta terça-feira (19). Com o novo registro, o município chega a 13 óbitos pela doença somente em 2023. Segundo a Secretaria de Saúde, a morte ocorreu no último sábado (16). O perfil da vítima não foi divulgado. De acordo com o último boletim epidemiológico de Bauru, divulgado nesta terça-feira, já foram registrados 14.162 casos de dengue autóctones desde o início do ano. Também foram confirmados outros 20 casos importados. Do total de pessoas que contraíram a dengue no município, 193 tiveram que ser hospitalizadas após complicações. Há ainda 38 casos suspeitos em investigação. A Vigilância Epidemiológica investiga um óbito suspeito.",,
https://tinyurl.com/yrn8z76v,Barreira sanitária e desinfecção: Iagro isolou área onde gripe aviária foi detectada em Bonito,"Com a confirmação de caso de influenza aviária em Bonito, a Semadesc (Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação) montou barreiras sanitárias na região onde o foco foi detectado. Nesta quarta-feira (20), o Gease-MS (Grupo Especial de Atenção à Suspeita de Enfermidades Emergenciais ou Exóticas de Mato Grosso do Sul) deve se reunir novamente para discutir o assunto e tratar novas estratégias para a situação.Segundo o titular da Semadesc, Jaime Verruck, as medidas aplicadas pela Iagro (Agência Estadual de Defesa Sanitária Animal e Vegetal) foram tomadas para conter e erradicar o foco. Além da vigilância em populações de aves domésticas na região, veículos que circularam pelo local foram desinfetados e aves foram sacrificadas.",,
https://tinyurl.com/5y26jutc,Grande perigo: Inmet alerta para risco de morte por hipertermia em Mato Grosso do Sul,"O Inmet (Instituto Nacional de Meteorologia) renovou o alerta de intensidade da onda de calor para Mato Grosso do Sul. Nesta quarta-feira (20) região enfrente temperaturas 5°C acima da médica histórica, com risco de morte por hipertermia, quando o corpo não consegue mais controlar a alta temperatura corporal. Todos as 79 cidades estão no aviso, válido até 18h de domingo (24). A meteorologia indica que cidades podem chegar ao recorde de calorão de 43 a 45°C nos próximos dias.",,
https://tinyurl.com/yk629j2s,Mato Grosso do Sul registra uma morte e 871 novos casos de dengue em uma semana,"A SES-MS (Secretaria Estadual de Saúde) de Mato Grosso do Sul confirmou a morte de uma moradora de Campo Grande, aos 58 anos, em decorrência da dengue. Ela tinha diabetes como comorbidade relatada. O óbito ocorreu em 8 de junho deste ano, mas a causa da morte foi confirmada em 8 de setembro. As informações constam no boletim da SES-MS, referente a 37ª semana epidemiológica. São 37 óbitos desde o começo do ano em Mato Grosso do Sul.O número de casos confirmados subiu 2,25%, saindo de 38.552 para 39.423 registros, o que representa alta de 871 novos positivos.",,
https://tinyurl.com/mprzez3u,Laguna tem novo foco de gripe aviária detectado,"Vírus é de alta patogenicidade em aves silvestres e também foi confirmado em um bobo-pequeno na cidade de Bertioga, litoral de São Paulo. Uma ave da espécie trinta-réis-de-bico-vermelho (Sterna hirundinacea) encontrada em Laguna estava infectada pelo vírus da gripe aviária, informou, na segunda-feira, 18, o Ministério da Agricultura (Mapa). O Brasil já soma 105 focos da doença. Pouco mais de um mês atrás, um pinguim também teve diagnóstico positivo para o virus. O vírus é de alta patogenicidade em aves silvestres e também foi confirmado em um bobo-pequeno na cidade de Bertioga, litoral de São Paulo. Com os dois registros, o Brasil soma 105 focos da doença.O Mapa também comunicou ter efetuado a confirmação de um caso em aves domésticas no município de Bonito, no Mato Grosso do Sul, sendo o terceiro registro no país nesse tipo de criação.",,
https://tinyurl.com/3awdr9kb,"Casos de Covid-19 voltam a subir e duas mortes pela doença são registradas em quatro dias em Lavras, MG","Uma nova onda de Covid-19 já matou duas pessoas pela doença nos últimos dias em Lavras (MG). A taxa de testes positivos para a doença aumentou e ainda há pacientes hospitalizados e pessoas em isolamento.As mortes pela doença aconteceram no dia 14 e na última segunda-feira, dia 18. Na semana passada, a vítima foi um paciente de 90 anos que estava internado no Centro de Tratamento Intensivo (CTI) do Hospital Alzira Velano.Já na segunda-feira, a vítima foi uma mulher de 69 anos, que também estava internada no CTI do Hospital Vaz Monteiro. A paciente tinha comorbidades e ainda não havia completado seu esquema vacinal.Além disso, quatro pacientes estão hospitalizados e 153 pessoas estão em isolamento.",,
https://tinyurl.com/5dvbjdhd,Falta de medicamento afeta tratamento contra o câncer no HR,"O ifosfamida, medicamento necessário no tratamento contra alguns tipos de câncer, está em falta no Hospital Regional de Mato Grosso do Sul desde julho deste ano. Como resultado, pacientes da instituição não conseguem dar andamento a sessões de quimioterapia. A denúncia foi feita ontem (19), no plenário da Assembleia Legislativa de Mato Grosso do Sul, pelo deputado Pedro Kemp. Ele pediu ao secretário estadual de Saúde, Maurício Simões, providências urgentes para que os estoques sejam repostos.Nesta quarta-feira (20), o Hospital Regional confirmou à reportagem, via assessoria, que enfrenta o desabastecimento do fármaco devido ao descumprimento de contrato vigente com a NSA Distribuidora de Medicamentos Eirelli, por parte da empresa.",,
https://tinyurl.com/2ch8h787,Mais dois casos de raiva em morcegos são confirmados em Feira de Santana,"A Secretaria Municipal de Saúde (SMS) de Feira de Santana confirmou mais dois casos de raiva em morcego. Os animais foram encontrados nos bairros Gabriela e Queimadinha. A equipe do Centro de Controle de Zoonoses (CCZ) realizará as ações preventivas nas localidades. No total, quatro casos de raiva em morcegos foram confirmados este ano no município.",,
https://tinyurl.com/4x47fv38,Campinas confirma 7ª morte por febre maculosa em 2023; veja perfil da vítima,"Vítima é homem de 40 anos e os prováveis locais de infeccão são as margens do Rio Capivari e do Córrego São Vicente. Total de casos subiu para nove na metrópole em 2023. Campinas (SP) confirmou na tarde desta quarta-feira (20) o registro da sétima morte provocada por febre maculosa neste ano. Com isso, o total de casos positivos para a doença causada pela bactéria transmitida pelo carrapato-estrela aumentou de oito para nove, segundo a prefeitura.",,
https://tinyurl.com/4pb224pp,"No Ceará, variantes do vírus da raiva de saguis são encontradas em morcegos","Variantes do vírus da raiva detectadas em morcegos intimamente relacionadas com variantes presentes em saguis-de-tufo-branco (Callithrix jacchus) foram encontradas no Ceará, acendendo um alerta para a circulação do vírus, mortal para humanos. Os saguis são bastante comuns em áreas selvagens e urbanas no Brasil, muitas vezes sendo capturados e mantidos como animais de estimação.lém da semelhança entre as variantes encontradas nos morcegos analisados, chamou a atenção dos pesquisadores a presença do vírus da raiva em espécies frugívoras e insetívoras dos mamíferos voadores. Os morcegos que se alimentam de sangue são mais conhecidos por serem hospedeiros e importantes transmissores do vírus da raiva.",,
https://tinyurl.com/55ut8hm3,Crianças de um a nove anos de idade representam quase um terço das internações por gripe em MS,"Mato Grosso do Sul não registrou novas mortes por Influenza na última semana, mas o número de casos de hospitalizações cresceu 0,42% no período. O boletim epidemiológico da SES-MS (Secretaria Estadual de Saúde), aponta que foram 2 internações no intervalo de sete dias. Assim, o Estado acumula 64 mortes e 469 hospitalizações por gripe desde o começo do ano. O documento aponta que 36 óbitos foram em decorrência do vírus Influenza A H1N1, 25 por Influenza B e 3 por Influenza A não subtipada.",,
https://tinyurl.com/3pjexkrm,MS ultrapassa marca de 6 mil internações por síndrome respiratória aguda grave neste ano,"Mato Grosso do Sul registrou seis mortes e 126 internações por SRAG (Síndrome Respiratória Aguda Grave), nos últimos sete dias. De acordo com o boletim da SES-MS (Secretaria Estadual de Saúde), sobre a 37ª semana epidemiológica, são 511 vítimas fatais e 6.027 hospitalizações desde o começo do ano. O Mapa de Incidência dos Casos Novos de SRAG mostra que vários municípios apresentam diminuição dos registros desde a 29ª semana epidemiológica.Campo Grande fica em primeiro lugar nas internações e óbitos por SRAG neste ano, com 2.482 casos e 224 vítimas fatais. Ponta Porã, município distante a 298 km da Capital, vem em seguida com 42 mortes. Dourados, a 229 km de Campo Grande, fica em terceiro em vítimas fatais, com 24 registros.",,
https://tinyurl.com/4kedx6x2,O vírus Nipah e o terror das zoonoses,"Com escolas e instituições públicas fechadas, o estado de Kerala, no sul da Índia, tenta conter a disseminação do vírus mortal Nipah (NiV) no país. Até o momento, duas pessoas morreram, e algumas estão internados devido a doença. O Nipah é um vírus zoonótico, ou seja, é transmitido de animais para humanos, de acordo com a Organização Mundial da Saúde (OMS). A infecção também pode ocorrer após a ingestão de alimentos contaminados ou diretamente entre pessoas.Desde então, novos surtos de infecção ocorreram no sul e sudeste da Ásia, com vários casos na Malásia, Cingapura, Bangladesh e Índia. A OMS reforça que outros países do Sudeste Asiático e da África apresentam risco de infecções, uma vez que esse vírus foi observado em morcegos que habitam essas áreas. É o caso de Camboja, Gana, Indonésia, Madagascar, Filipinas e Tailândia.O Nipah foi classificado pela OMS, assim como o Ebola, o Zika e a Covid-19, como uma das doenças com prioridade para estudos por seu potencial de causar uma pandemia. O índice de letalidade do NiV é alto, em torno de 75%.",,
https://tinyurl.com/5674a639,São José dos Campos e Taubaté registram alta nos casos de Covid-19; entenda os motivos,"São José dos Campos e Taubaté, no Vale do Paraíba, registraram aumento nos casos de Covid-19 em agosto. Em comparação a julho, São José teve alta de 80% e Taubaté de 150%.Foram 84 casos confirmados em São José, maior cidade da região, em agosto . Em julho, o número informado pela prefeitura foi de 172 casos.",,
https://tinyurl.com/3xf6z34j,"Brasil corre risco de mais inundações, incêndios e seca nos próximos meses","O Brasil enfrenta um cenário climático preocupante nos próximos meses, com o agravamento de inundações, incêndios e secas. De acordo com o jornal O Globo, o fenômeno El Niño ganha força e já levanta temores de uma evolução semelhante ao Niño de 1997, que foi um dos piores já registrados. Além disso, as mudanças climáticas têm potencializado esse evento, aumentando os riscos para diversas regiões do país. Inundações no Sul e Onda de Calor no Centro do Brasil - No Sul do país, inundações têm sido uma preocupação constante, causando transtornos para as populações locais. Já no centro do Brasil, uma intensa onda de calor tem afetado a vida das pessoas, com temperaturas muito acima da média.",,
https://tinyurl.com/m69wp974,MS mais que dobra captação de órgãos e 2023 já tem um transplante de coração,"Mato Grosso do Sul mais do que dobrou seu número de captações de órgãos e tecidos durante o primeiro semestre de 2023, saltando de oito registrados no último ano para 18, uma maior adesão e popularização do tema que é diferencial entre a vida e a morte. Operando desde 1999, a Central Estadual de Transplantes (CET) de Mato Grosso do Sul já realizou cerca de 4,4 mil procedimentos que vão de transplantes de córnea, medula óssea e até de tecido músculo esquelético. ",,
https://tinyurl.com/375ttza5,"Em meio a onda de calor, indígenas de MS sofrem com falta de água: 'é algo recorrente'","Indígenas das comunidades Bororó e Jaguapiru, em Dourados (MS), enfrentam a falta de água com recorrência. Na época de seca, entre agosto e setembro, a situação fica mais crítica, de acordo com os moradores da aldeia. A falta de água mais recente foi na comunidade Bororó. Os indígenas ficaram sem água da sexta (15) até a última quarta-feira (20). Crianças da aldeia fizeram vídeo implorando pelo recurso hídrico e o registro repercutiu nas redes sociais. Assista ao apelo mais acima.Os indígenas de Dourados enfrentam a situação de desabastecimento em meio a onda de calor que afeta todo o estado. Na quarta, quando a água voltou à comunidade Bororó, a máxima foi de 33ºC.",,
https://tinyurl.com/yckwydm8,OMS alerta para surto de botulismo na França que pode atingir turistas,"A Organização Mundial da Saúde (OMS) alertou em nota nesta quarta-feira para o surto de botulismo na França, que já causou uma morte, e pode colocar turistas em risco, ainda mais com o Mundial de Rugby acontecendo no país. O botulismo é uma doença neurológica grave que geralmente ocorre devido à ingestão de alimentos mal conservados.",,
https://tinyurl.com/2s42wwbr,Mais quatro casos de meningite são confirmados em AL nos últimos 20 dias; veja boletim,"Mais quatro casos de meningite meningocócica foram confirmados em Alagoas no últimos 20 dias. O boletim atualizado da doença, confeccionado pelo Centro de Informações Estratégicas e Resposta em Vigilância em Saúde (CIEVs), mostra que mais três pessoas do sexo masculino e uma do sexo feminino, a maioria menor de idade, contraíram a doença entre o dia 29 de agosto e 19 de setembro. Ao todo, agora são 29 casos de meningite contabilizados de agosto do ano passado até esta semana de 2023, sendo 27 deles na capital Maceió.",,
